BUILDING,VALUE,BUSINESS,CHECKIN,LOCATION,FOOD,CLEANLINESS,ROOMS,SERVICE,NOTRELATED,OTHER,SEGMENTS
0,0,0,0,0,0,0,0,0,0,1,we took our parent with us and we all truly relaxed and enjoyed every moment.
0,0,0,0,0,0,0,0,1,0,0,the staff cant do enough for you and are so polite.
0,0,0,0,0,0,0,0,1,0,0,make sure you have plenty of $1 bills or 50/100 peso notes the really do deserve their tips.
1,0,0,0,0,0,0,1,0,0,0,the hotel and the rooms were imaculate. ohh and what a room.
0,0,0,0,0,0,0,1,0,0,0,the bed is enormus and the jacuzzi you can both lie out in at the same time.i cant say how great a time we had just go and enjoy every moment.
0,0,0,0,0,0,0,0,0,0,1,it was that good were are going to book into one of the other secret resorts for next summer!!!
0,0,0,0,0,0,0,0,1,0,1,"Efficient, No frills"
0,0,0,0,0,0,0,0,0,0,1,"Decided at 1am one night to visit Paris for a couple of days, searched and booked 10hrs later through boookings, finding a room ready and just sufficient to sleep a family of 4 with 2 children under 5 a few hours later."
0,0,0,1,0,0,0,0,0,0,0,Even though the initial request for extra bedding wasn't made very clearly we were accommodated and looked after properly.
0,0,0,0,1,0,0,0,0,0,0,"Should you be driving: Reasonably well located, near to the outer peripheral road (just watch out which exit you take from Place de Nation...)."
0,0,0,0,0,0,0,0,0,0,1,Parking at the park house Picpus recommended (10min walk away from hotel).
0,0,0,0,0,0,0,0,0,0,1,Could have done better
0,0,0,0,0,0,0,0,1,0,0,"The hotel itself was interesting since it is 'round', the staff were polite but the hotel itself is understaffed."
0,0,0,0,0,1,0,0,0,0,0,The breakfast was yukky.
0,0,0,0,0,0,0,1,0,0,0,"Although the rooms (suites) are a nice size, the decor was marginal-i."
0,0,0,0,0,0,1,0,0,0,0,"e. wall paper coming off walls, bathtub stained, shade pulls very dirty, stained bedspead and cruddy/filthy windows."
0,1,0,0,0,0,0,0,0,0,0,The price was ok but after staying-I would expect that the rates should be lowered.
1,0,0,0,0,0,0,0,0,0,0,The neighborhood was marginal...must not be far from a landfill-the stink was terrible!
0,0,0,0,1,0,1,0,0,0,0,"Don't let the price fool you-it's better to spend a few extra bucks for cleanliness, a walkable neighborhood without someone asking you for money or cigarettes or whatever they may be looking for."
0,0,0,0,0,0,0,0,0,0,1,"The dead mouse outside the front door didn't help-nor did the refuse container outside the front door (it was not emptied the entire time we were there-overfull with food, butts, styrofoam cups, etc and smelled horrible)."
0,0,0,0,0,0,0,0,1,0,1,I wish the staff well but the rest of it was terrible.
0,0,0,0,0,0,0,0,0,0,1,Never again.
0,0,0,0,1,0,0,0,1,0,1,"Great owners, service, location"
0,0,0,0,0,0,0,0,0,0,0,Just got back from our vacation in Italy in which we stayed three nights at this hotel.
0,1,0,0,0,0,0,0,0,0,0,We paid 118 Euro a night for a double room in this hotel and were pleased.
0,0,0,0,1,0,0,0,0,0,0,"It's right down the block from the train station, which is very helpful for lugging your luggage."
0,0,0,0,0,0,0,1,0,0,0,The room was fine.
0,0,0,0,0,0,1,1,0,0,0,"Nothing special, but it was clean, big enough for two and decent private bathroom."
0,0,0,0,0,1,0,0,0,0,0,"The breakfast was good - cake, bread, cereal, OJ and coffees."
0,0,0,1,0,0,0,0,0,0,0,"The owners and receptionists spoke English and were very, very nice and accommodating - helped us with directions and book reservations at museums, etc."
0,1,0,0,0,0,0,0,0,0,0,Internet was one euro every 15 minutes.
0,0,0,0,1,0,0,0,0,0,0,Location is not bustling - but it is close to everything.
0,0,0,0,1,0,0,0,0,0,0,"10 minute walk to museum where the david is, 10 minute walk to duomo, 20 minute walk to uffizi and most other nice parts."
0,0,0,0,0,0,0,0,0,0,1,we were very pleased.
1,0,0,0,0,0,0,0,0,0,1,"old fashioned, but still my favorite..."
0,0,0,0,1,0,0,0,0,0,0,Fantastic location in the middle of East-Berlin at the corner of two historic streets.
1,0,0,0,0,0,0,0,0,0,0,"The hotel was build in the Eastern Germany Days, but its renovated in most parts."
0,0,0,0,0,0,0,1,0,0,0,"I was here many times before and have seen all kind of rooms (make sure, you get an renovated one with Heavenly Bed!)."
0,0,0,0,0,0,0,1,0,0,0,"Due to my SPG Platinum Status, this time I had a corner suite with a great view, but it was a old interior..."
0,1,0,0,0,1,0,0,0,0,0,"Try the breakfast, its fantastic, but expensive (??"
0,0,0,0,0,0,0,0,0,0,0,5).
1,0,0,0,1,0,0,0,0,0,0,"Beside the location the best thing is the atrium lobby ... very old fashioned, but a great spot! My favorite hotel in Berlin!"
0,0,0,0,0,0,0,0,0,0,1,Very Nice!
0,0,0,0,0,0,0,0,0,1,0,I stayed here regularly for work for about 2 months this year.
0,0,0,0,0,0,0,0,0,0,1,This is one of the nicest hotels in the Dallas/Ft.
0,0,0,0,0,0,0,0,0,0,0,Worth area.
0,0,0,0,0,0,0,0,0,0,1,It's really one of the nicest hotels anywhere and the best airport hotel.
0,0,0,0,0,0,1,1,0,0,0,The rooms are very nice and clean.
1,0,0,0,0,0,0,0,0,0,0,The amenities are great.
0,0,0,0,0,0,0,0,1,0,0,The service is first class.
0,0,0,0,0,1,0,0,0,0,0,The in-room dining is excellent.
0,0,0,0,0,0,0,1,0,0,0,"And the rooms must be well insulated, because I did not ever notice any jet engine noise."
0,0,0,0,0,0,0,0,0,0,1,"The only downside (or upside depending on how you look at it) is: This isn't a trendy hotel, like some in Dallas."
0,0,0,0,0,0,0,0,0,0,1,"So if you want nightlife, you need to drive to it."
0,0,0,0,0,0,0,0,0,0,1,The Best My wife and
0,1,0,0,0,0,0,0,0,0,1,I splurged for one night at the Park Hyatt and it was worth every penny!
0,0,0,0,0,0,0,0,0,0,1,We were blown away by everything.
1,0,0,0,0,0,0,0,1,0,0,".the minimalism, the service, the views...everything."
0,0,0,0,0,0,0,0,0,0,1,We did not want to leave.
0,0,0,1,0,0,0,0,0,0,0,"They knew my name when I got out of the cab, which was wild, and the intro/check in/walk through was very cool indeed!"
0,0,0,0,0,0,0,1,0,0,0,Room was spacious with giant TV and bathroom.
0,0,0,0,0,0,0,1,0,0,0,The mirrors even made you look better!
0,0,0,0,0,1,0,0,0,0,0,Breakfast in bed was delicious and elegant.
0,0,0,0,0,0,0,0,0,0,1,"I can't go into everything in detail, but EVERYTHING was great! Want to go back ASAP!"
0,0,1,0,0,0,0,0,0,0,0,"Business oriented, and highly recommeded for that purpose"
0,0,0,0,0,0,0,0,0,0,0,"Well, haven't stayed in Four Seasons or Peninsula so hard to compare those clearly spectacular venues."
0,0,0,0,0,0,0,0,0,0,1,"But this place delivers for all intents and purposes, no doubt."
0,0,0,0,0,0,0,0,1,0,0,Excellent customer care and the quality and response time for room service is commendable.
0,0,0,0,0,0,0,0,0,0,0,"Got upgraded to a suite overlooking Victoria Peak, an understandable gesture considering we book all our corporate guests through this place but still appreciated."
0,0,0,0,0,0,0,0,0,0,1,"Abit impersonal though, so if you are looking for a place remembering your name Conrad isn't the first place to look, on most important points it clearly delivers."
0,1,0,0,0,0,0,0,0,0,0,quite adequate for the price
0,0,1,0,0,0,0,0,0,0,0,The hotel is perfect for business travellers.
0,0,0,0,0,0,0,0,0,0,1,But if u are on holiday there are sum negatives.
0,0,0,0,0,0,0,1,0,0,0,"Rooms are tiny and the housekeeping isnt there after 1pm, so if u came back late and wanted to sleep in ur room wont get cleaned that day."
0,0,0,0,0,1,0,0,0,0,0,"Also, i stayed for 4 nights and the breakfast kind of gets repititive after 2 days."
0,1,0,0,0,0,0,0,0,0,0,But then for the price(67euros a night) i guess it was to be expected.
0,0,0,0,0,0,0,0,1,0,0,The staff though is nice and friendly.
0,0,0,0,0,1,0,0,0,0,0,They have a small bar which serves drinks at a reasonable price.
0,0,0,0,1,0,0,0,0,0,0,The location is quite good.
0,0,0,0,0,0,1,0,0,0,0,The rooms are clean with windows that open.
0,1,0,0,0,0,0,0,0,0,0,All in all if price is an issue stay here.
1,0,0,0,0,0,0,0,0,0,0,"just ok The hotel had nice grounds, and some nice art."
0,0,0,0,0,0,0,1,0,0,0,What I had a problem with was the rooms had thin walls.
0,0,0,0,0,0,0,1,0,0,0,"I was given a room with connecting doors, when i went down and asked for an alternate room without connecting doors, I was told that 90 percent of the hotel had connecting doors."
0,0,0,0,0,0,0,0,0,0,0,Well I think that only added to the noise problem.
0,0,0,0,0,0,0,1,0,0,0,"Our neighbor's phone rang and we could here his conversation, and the toilets flushing."
0,0,0,0,0,0,0,0,0,0,1,I would not recommend this if you want a good nights sleep.
0,0,0,0,0,0,0,0,0,0,1,wonderful wonderful hotel.
0,0,0,0,0,0,0,1,0,0,0,"All it was promised to be, rooms were spacious, beds were great."
1,0,0,0,0,0,0,0,0,0,0,The workout room had 2 elliptical trainers as well as a few other machines.
0,0,0,0,1,0,0,0,0,0,0,Location is perfect neww the cable cars.
0,0,0,0,1,0,0,0,0,0,0,Good sushi restaurant around the corner and a starbucks nearby
0,1,0,0,1,0,0,0,0,0,0,"Nice but expensive hotel, shame about the location"
0,0,0,0,0,0,0,0,0,0,0,We stayed atthe Melia Bali for the first five nights of our honeymoon this summer.
1,0,0,0,0,0,1,1,0,0,1,"The hotel was nice enough - beautiful gardens, lovely pool, nice rooms (but annoyingly damp - all the bedding smelled damp which was very unplesant), but Nusa Dua itself was a dreadful disappointment."
0,0,0,0,0,0,0,0,0,0,1,"The hotels there could have been anywhere in the world, only the fact that the word 'Bali' appeared on signs gave you any hint as to where you were."
0,0,0,0,0,0,0,0,0,0,1,"The resort is gated, no local people live there, they only come there to work."
0,1,0,0,0,1,0,0,0,0,0,The whole resort is landscaped like a garden and all felt extremely artificial.I would not recommend eating in the hotel restaurants as they charged at least three times as much as the nearest non-hotel restaurant and the food was no better - in fact the hotel food was bland - dumbed down for tourists fayre.
0,1,0,0,0,0,0,0,0,0,0,"A simple nasi goreng was charged at 95000 rupiah in the hotel, and around 22000 everywhere else."
0,1,0,0,0,0,0,0,0,0,1,"It will cost you less to get a taxi all the way over to jimbaran beach and eat there rather than stay in the hotel - and the atmosphere will be better too.If you are looking for lovely surroundings and don't care that you are in Bali then this may be the location for you, but we flew halfway around the world to see Bali and couldn't wait to move on to our next hotel in Ubud."
0,1,0,0,0,0,0,0,0,0,0,Fantastic Value on Waikiki
0,0,0,0,0,0,0,0,0,0,1,We spent 5 days at this hotel in August 2007 and will be looking no further when we return to Honolulu.
0,0,0,0,0,0,0,1,0,0,0,The hotel is quite small for Waikiki and some rooms are a little dated (because the hotel is being renovated).
1,0,0,0,0,0,0,0,0,0,0,It doesn't have a swimming pool or a restaurant but we'd actually call this an advantage.
0,0,0,0,0,0,0,0,0,0,1,"With Waikiki Beach right on your doorstep and so many alternatives for evening entertainment, who wants to spend all their time in the hotel any way ?"
0,0,0,0,1,0,0,0,1,0,0,The location is simply perfect and the staff must be among the friendliest and most helpful we have ever come across.
0,0,0,0,0,0,0,0,1,0,0,They do everything to help you enjoy your stay.
0,0,0,0,0,0,0,0,1,0,0,The desk staff are great but if you need anything special ask for Leonor who will go out of her way to get what you need.
0,1,0,0,0,0,0,0,0,0,0,We looked around at some alternatives but we reckon this is the best value hotel on the beach front and cannot recommend it highly enough.
0,0,0,0,0,0,0,0,0,0,1,"Some good, some bad"
0,0,0,0,0,0,0,0,0,1,0,Stayed at the Barcelo Dominican Beach from Dec. 8 to 15 and had a pretty good time.
0,0,0,0,0,0,0,0,0,0,1,"I had read many complaints on this site, and though I saw many negative ones, I figured no matter what I would keep a positive outlook."
0,0,0,1,0,0,0,0,0,0,0,"RoomHad to wait about an hour to check in, but they let us go to lunch while we waited as we got there at about 2 p.m. (check in at 3 usually)."
0,0,0,0,0,0,0,0,0,1,0,"Once we got our keys, we headed off to our section."
0,0,0,0,0,0,0,1,0,0,0,"I was hoping for something decent, and at first look I could not complain."
0,0,0,0,0,0,0,1,0,0,0,We were in Block 6 (Elite Club section) and were treated to an oceanview room on the first floor.
0,0,0,0,0,0,0,1,0,0,0,We were quite surprised since we hadn't made any special requests and were just supposed to get a standard room.
0,0,0,0,0,0,0,1,0,0,0,"It had a king sized bed, a separate day bed in the tv area and a huge bathroom with shower and separate jacuzzi tub."
0,0,0,0,0,0,0,1,0,0,0,We were essentially a 10 second walk from the beach!
0,0,0,0,0,0,0,1,0,0,0,"Though we were quite pleased with the room, it did show some wear... peeling paint, a few mold spots near the patio door, and more mold on a few of the cushions on the day bed."
0,0,0,0,0,0,0,1,0,0,0,It was extremely humid so I imagine it's quite difficult for things to dry properly there... hence the mold.
0,0,0,0,0,0,0,0,1,0,0,"Other than that, we had a mini bar stocked with beer, pop and water (left the maid $5 the first day and asked for additional water - she kept us fully supplied with the latter!)."
0,0,0,0,0,0,0,1,0,0,0,"My bf tried the tub, which he very much enjoyed."
0,0,0,0,0,0,0,1,0,0,0,"That said, our upstairs neighbours also tried theirs and it leaked into our bathroom."
0,0,0,0,0,0,0,1,0,0,0,"It wasn't the end of the world since the water dripped into our tub, but it was a bit alarming that the water was coming from a light fixture in the ceiling!"
0,0,0,0,0,0,0,1,0,0,0,"Ah well, we just kept the light closed and laughed it off!"
0,0,0,0,0,0,0,1,0,0,0,Everything else in the room was fine.
0,0,0,0,1,0,0,0,0,0,0,BeachAbsolutely beautiful!
0,0,0,0,1,0,0,0,0,0,0,"It was a bit small compared to other resorts I've stayed at in Cuba and Mexico, but the water was pristine."
0,0,0,0,0,0,0,0,0,0,1,There were also plenty of chairs for everyone.
0,0,0,0,0,1,0,0,0,0,0,FoodI'm not really picky so I thought the food was fine as did my bf.
0,0,0,0,0,1,0,0,0,0,0,"I was a little disappointed at the variety of fruit for the most part, but I always found something yummy to try at the buffet."
0,0,0,0,0,1,0,0,0,0,0,"I also tried the Spanish, Italian, Japanese and Brasilian restaurants."
0,0,0,0,0,1,0,0,0,0,0,"For meat lovers, I would highly recommend the Brasilian."
0,0,0,0,0,0,0,0,1,0,0,"Apparently the service can be a bit slow, but we were very well served there."
0,0,0,0,0,1,0,0,0,0,0,You go to a mini buffet first for your side dishes and the servers bring you cuts of meat (shish kabob style) directly to your table.
0,0,0,0,0,1,0,0,0,0,0,"My next favorite was the Spanish, which had great selection and atmosphere (note that the drawback to the Brasilian was the LACK of atmosphere - no music, glaring lights)."
0,0,0,0,0,1,0,0,0,0,0,I also enjoyed the Japanese where the cook prepared the food in front of you and does a little show off routine.
0,0,0,0,0,1,0,0,0,0,0,"Right off the bat, ours got so carried away and the salt shaker smashed into my water glass spraying shards in my sushi."
0,0,0,0,0,1,0,0,0,0,0,Something else I laughed off... they just brought me another plate of sushi.
0,0,0,0,0,1,0,0,0,0,0,"The main course was tasty, but I found the sushi wasn't extremely fresh."
0,0,0,0,0,1,0,0,0,0,0,On to the Italian.
0,0,0,0,0,1,0,0,0,0,0,"Awful - and like I mentioned, I'm not picky!"
0,0,0,0,0,1,0,0,0,0,0,I ordered risotto with mushroom with slivers of parmesan.
0,0,0,0,0,1,0,0,0,0,0,I was served a bowl of RICE drowning in a watery cream sauce with parmesan and canned mushrooms.
0,0,0,0,0,1,0,0,0,0,0,"If you can't make an italian meal, don't advertise you can!"
0,0,0,0,0,0,0,0,1,0,0,ServiceNo complaints here.
0,0,0,0,0,0,0,0,1,0,0,"The lobby bar was a bit slow in the evening unless you asked for rum and coke, pina colada or beer."
0,0,0,0,0,0,0,0,1,0,0,I tried ordering something from their menu and gave up after repeating my order four times (I was at the bar 10 minutes!).
0,0,0,0,0,0,0,0,0,0,1,All other spots were great.
0,0,0,0,0,1,0,0,0,0,0,Awesome coffee shop you have to try too.
0,0,0,0,0,0,0,0,0,0,1,The place also offers massages in little huts by the pool and beach.
0,0,0,0,0,0,0,0,0,0,1,"I skipped out, but only because we ran out of time."
0,0,0,0,0,0,0,0,0,0,1,"PoolsThree on site, but one was closed for repairs at the far end of the resort."
0,0,0,0,0,0,1,0,0,0,0,The others were nice and clean... especially liked the one with the pool bar!
